Table 13												
"Hate Crime Incidents
per Bias Motivation and Quarter
by State and Agency	 2008"												
State	Agency type	Agency name	Number of incidents per bias motivation					Number of incidents per quarter1				Population2
			Race	Religion	"Sexual
orientation"	Ethnicity	Disability	"1st
quarter"	"2nd
quarter"	"3rd
quarter"	"4th
quarter"	
		Swampscott	0	1	0	0	0	1	0	0	0	"13	940"
		Taunton	0	0	0	0	1	0	0	1	0	"55	745"
		Upton	0	0	1	0	0	0	0	1	0	"6	629"
		Uxbridge	0	0	1	0	0	0	0	0	1	"12	820"
		Ware	1	0	0	0	0	1	0	0	0	"9	961"
		West Boylston	0	1	0	0	0	1	0	0	0	"8	302"
		West Bridgewater	0	1	0	0	0	1	0	0	0	"6	682"
		Westfield	0	0	0	1	0	0	1	0	0	"40	857"
		Westford	1	0	0	0	0	1	0	0	0	"21	913"
		Westport	0	1	0	0	0	0	0	1	0	"15	253"
		West Springfield	1	1	0	1	0	0	3	0	0	"27	565"
		Wilbraham	0	1	0	0	0	0	0	0	1	"14	098"
	Universities and Colleges		9	4	8	1	0					
		Brandeis University	0	0	0	1	0				1	"5	333"
		Emerson College	1	1	0	0	0	1	1			"4	380"
		Massachusetts College of Liberal Arts	2	0	2	0	0		2	1	1	"1	841"
		Mount Holyoke College	2	0	1	0	0	0	1	1	1	"2	204"
		Northeastern University	3	0	3	0	0	1			5	"24	434"
		Salem State College	0	0	1	0	0				1	"10	085"
		University of Massachusetts:										
		Amherst	0	2	0	0	0	0	1	0	1	"25	873"
		"Harbor Campus	 Boston"	1	0	1	0	0	1	0	0	1	"13	433"
		Westfield State College	0	1	0	0	0	0	0	0	1	"5	392"
MICHIGAN	Total		391	52	65	45	7					
	Cities		333	42	55	34	7					
		Adrian	3	0	1	0	0	1	1	2	0	"21	241"
		Albion	1	0	0	0	0	1	0	0	0	"9	172"
		Algonac	1	0	0	0	0	0	1	0	0	"4	571"
		Alpena	1	0	0	0	0	0	0	1	0	"10	395"
		Ann Arbor	3	3	4	1	0	3	2	4	2	"115	148"
		Argentine Township	0	0	0	1	0	1	0	0		"7	205"
		Auburn Hills	0	0	0	1	0	1	0	0	0	"20	952"
		Battle Creek	0	1	0	0	0	1	0	0	0	"61	405"
		Bay City	2	0	1	0	0	0	1	0	2	"33	703"
		Beaverton	1	0	0	0	0	0	0	0	1	"1	073"
		Belleville	0	0	1	0	0	0	1	0	0	"3	593"
		Benton Harbor	1	0	1	0	0	0	0	0	2	"10	677"
		Benton Township	3	0	0	0	0	0	1	1	1	"15	136"
		Berrien Springs-Oronoko Township	2	0	0	0	0	1	0	0	1	"9	436"
		Blissfield	0	0	0	1	0	0	0	0	1	"3	202"
		Bloomfield Township	0	1	0	0	0	0	1	0	0	"40	866"
		Brighton	1	0	0	0	0	0	1	0	0	"7	237"
		Brownstown Township	1	0	0	0	0	0	0	0	1	"29	523"
		Buchanan	3	0	0	0	0	2	0	1	0	"4	343"
		Burton	2	0	0	0	0	0	0	2	0	"30	303"
		Cadillac	3	0	1	0	0	1	1	1	1	"10	351"
		Canton Township	2	1	0	0	0	0	1	1	1	"84	506"
		Carrollton Township	1	0	0	0	0	0	0	0	1	"5	973"
		Charlotte	0	0	0	1	0	0	0	0	1	"9	045"
		Chesterfield Township	4	1	0	1	0	1	2	2	1	"45	492"
		Clawson	1	1	0	1	0	1	1	0	1	"12	213"
		Clinton Township	8	0	0	0	0	1	3	3	1	"96	315"
		Clio	1	0	0	0	1	0	0	1	1	"2	534"
		Croswell	1	0	1	0	0	1	0	1		"2	500"
		Davison Township	0	1	0	0	0	0	0	1	0	"18	745"
		Dearborn	2	1	0	0	0	0	3	0	0	"87	482"
		Dearborn Heights	2	0	0	0	0	1	1	0	0	"52	538"
		Detroit	21	2	7	4	0	6	8	10	10	"905	783"
		Dowagiac	3	0	0	0	0	1	0	0	2	"5	759"
		East Lansing	0	1	0	0	0	0	0	1	0	"46	215"
		Eastpointe	3	0	1	0	0	1	1	1	1	"32	464"
		Eaton Rapids	0	0	1	0	0	0	0	0	1	"5	295"
		Elk Rapids	2	0	0	0	0	0	0	2	0	"1	688"
		Escanaba	3	0	1	0	0	0	1	2	1	"12	198"
		Essexville	1	0	0	0	0	0	0	1	0	"3	478"
		Farmington Hills	3	0	0	0	0	0	3	0	0	"78	602"
		Ferndale	1	0	0	0	0	0	0	1	0	"21	056"
		Flint	27	2	14	1	0	8	22	6	8	"113	462"
		Flint Township	1	0	0	0	0	0	1	0	0	"31	920"
		Forsyth Township	1	0	0	0	0	0	1	0	0	"4	880"
		Frankenmuth	0	1	0	0	0	0	0	1	0	"4	687"
		Fremont	3	0	0	1	0	1	0	1	2	"4	216"
		Garden City	1	0	0	0	0	1	0	0	0	"27	036"
		Genesee Township	12	0	0	0	0	2	6	4	0	"23	362"
		Gibraltar	1	0	0	0	0	1	0	0	0	"5	028"
		Grand Ledge	2	0	0	0	0	0	0	0	2	"7	735"
		Grand Rapids	21	3	1	2	1	1	6	11	10	"193	096"
		Grandville	1	0	0	0	0	1	0	0	0	"16	828"
		Greenville	6	0	0	0	0	0	2	4	0	"8	183"
		Grosse Pointe Farms	1	0	0	0	0	0	1	0	0	"8	699"
		Grosse Pointe Woods	1	0	0	0	0	1	0	0	0	"15	313"
		Hamburg Township	1	0	0	0	0	0	1	0	0	"21	893"
		Hampton Township	5	1	1	0	0	1	1	3	2	"9	704"
		Hamtramck	1	1	0	0	0	0	2	0	0	"20	722"
		Hartford	1	0	0	1	0	0	0	1	1	"2	472"
		Holland	1	0	1	1	0	0	2	1	0	"33	874"
		Holly	1	0	0	0	0	0	1	0	0	"6	342"
		Howell	0	0	1	0	0	0	1	0	0	"9	830"
		Inkster	5	0	0	0	0	0	3	1	1	"26	899"
		Ionia	1	0	0	0	0	0	0	0	1	"12	689"
		Jackson	2	0	0	0	0	0	1	1	0	"33	755"
		Kalamazoo Township	1	0	0	0	0	1	0	0	0	"21	941"
		Kentwood	1	0	0	0	0	0	1	0	0	"47	573"
		Lake Orion	1	0	0	1	0	0	0	1	1	"2	723"
		Lansing	3	0	2	0	0	1	1	2	1	"114	415"
		Lathrup Village	0	1	0	0	0	0	1	0	0	"4	064"
		Leoni Township	2	0	0	0	0	0	0	2	0	"13	701"
		Lincoln Township	0	1	0	0	0	0	1	0	0	"14	312"
		Litchfield	1	0	0	0	0	0	0	1	0	"1	403"
		Livonia	3	1	0	0	0	0	0	2	2	"92	329"
		Mackinac Island	1	0	0	0	0	0	1	0	0	467
		Madison Heights	5	0	0	0	0	0	3	1	1	"29	516"
		Marshall	1	0	1	1	0	1	1	1	0	"7	149"
		Mason	2	0	0	0	0	0	1	0	1	"8	269"
		Mattawan	3	0	0	0	0	0	0	1	2	"2	862"
		Memphis	1	0	0	0	0	0	0	1	0	"1	111"
		Meridian Township	4	1	0	3	0	2	2	1	3	"38	465"
		Milan	0	0	1	0	0	0	0	1	0	"5	780"
		Monroe	8	1	0	1	0	1	0	6	3	"21	461"
		Montrose Township	1	0	0	0	0	1	0	0	0	"7	775"
		Morenci	2	0	0	0	0	0	0	0	2	"2	276"
		Morrice	0	1	0	0	0	0	0	1	0	878
		Mount Pleasant	1	0	2	0	0	2	0	1	0	"26	565"
		Mundy Township	1	1	0	0	0	0	1	0	1	"14	340"
		New Baltimore	1	0	0	0	0	0	0	1	0	"11	949"
		New Haven	1	0	0	0	0	0	0	1	0	"5	402"
		Niles	2	0	0	0	0	1	0	1	0	"11	229"
		Northville	1	0	0	0	0	0	0	0	1	"6	028"
		Northville Township	0	0	0	1	0	0	1	0	0	"25	742"
		Oak Park	1	1	1	1	0	1	1	1	1	"30	509"
		Ontwa Township-Edwardsburg	0	0	0	1	0	0	1	0	0	"5	912"
		Pittsfield Township	5	0	0	0	0	3	1	1	0	"35	064"
		Plymouth	0	0	0	1	0	0	0	1	0	"8	622"
		Plymouth Township	2	0	0	0	0	0	0	2	0	"25	676"
		Pontiac	3	0	0	0	0	0	3	0	0	"66	366"
		Portage	2	0	1	0	0	0	1	1	1	"46	210"
		Port Huron	2	0	1	0	0	1	0	1	1	"30	937"
		Potterville	1	0	0	0	0	0	0	0	1	"2	169"
		Riverview	1	0	0	0	0	1	0	0	0	"11	916"
		Rose City	0	0	0	0	1	0	1	0		692
		Roseville	5	0	0	0	1	2	1	1	2	"46	834"
		Royal Oak	3	0	0	0	0	0	1	2	0	"57	098"
		Saginaw	1	0	0	0	0	0	0	1	0	"55	634"
		Saginaw Township	4	0	0	0	0	0	3	0	1	"38	815"
		Saline	1	0	0	0	0	1	0	0	0	"9	068"
		Scottville	1	0	0	0	0	0	1	0	0	"1	247"
		Shelby Township	1	0	1	0	1	3	0	0	0	"72	030"
		Southfield	5	3	1	0	0	3	3	0	3	"75	024"
		South Lyon	1	0	0	0	0	1	0	0	0	"11	106"
		Sparta	6	0	0	0	0	0	1	3	2	"4	057"
		St. Charles	1	0	0	0	0	0	0	1	0	"2	058"
		St. Clair	1	0	0	0	0	0	0	1	0	"5	815"
		St. Clair Shores	1	0	0	0	0	0	0	1	0	"60	335"
		Sterling Heights	5	0	1	1	0	4	3	0	0	"127	697"
		Taylor	5	1	0	0	0	1	1	2	2	"61	411"
		Tecumseh	1	0	0	0	0	1	0	0	0	"8	724"
		Thomas Township	0	0	1	0	0	0	1	0	0	"12	379"
		Three Rivers	2	0	0	0	0	0	0	2	0	"7	175"
		Tittabawassee Township	1	0	1	0	0	1	1	0	0	"8	884"
		Traverse City	1	0	0	0	0	0	0	1	0	"14	318"
		Trenton	2	0	0	0	1	0	1	1	1	"18	222"
		Troy	2	2	1	1	0	1	2	0	3	"80	491"
		Utica	3	1	0	0	0	1	1	2	0	"4	987"
		Vassar	2	0	0	0	0	2	0	0	0	"2	679"
		Walled Lake	1	0	0	0	0	0	0	0	1	"6	956"
		Warren	11	3	0	2	1	2	7	3	5	"133	721"
		Waterford Township	6	0	0	0	0	0	1	3	2	"70	676"
		Wayland	0	0	1	0	0	0	1	0		"3	817"
		West Bloomfield Township	1	2	0	1	0	2	1	1	0	"63	993"
		Westland	8	1	0	0	0	2	0	5	2	"79	944"
		White Lake Township	0	0	0	2	0	0	1	1	0	"30	318"
		Wixom	2	0	0	0	0	1	0	1	0	"13	485"
		Yale	1	0	0	0	0	0	1	0	0	"1	955"
		Ypsilanti	1	0	1	0	0	0	1	0	1	"21	766"
	Universities and Colleges		7	0	2	0	0					
		Michigan Technological University	0	0	1	0	0	0	1	0	0	"6	744"
		Mott Community College	1	0	0	0	0	0	0	0	1	"10	455"
		Oakland Community College	1	0	0	0	0	1	0	0	0	"24	532"
		Saginaw Valley State University	1	0	0	0	0	0	0	1	0	"9	662"
		University of Michigan:										
		Ann Arbor	1	0	1	0	0	0	0	1	1	"41	042"
		Flint	3	0	0	0	0	0	2	0	1	"6	883"
	Metropolitan Counties		40	5	8	10	0					
		Calhoun	1	0	0	1	0	0	1	0	1	
		Cass	1	0	0	0	0	0	0	1	0	
		Ingham	0	1	1	0	0	0	0	2	0	
		Ionia	1	0	0	0	0	1	0	0	0	
		Kalamazoo	3	0	0	0	0	0	1	2	0	
		Kent	4	0	1	2	0	0	3	3	1	
		Macomb	1	1	1	3	0	0	1	3	2	
		Monroe	10	0	1	1	0	3	3	4	2	
		Oakland3	13	3	2	3	0	1	5	9	6	
		St. Clair	3	0	1	0	0	0	1	1	2	
		Washtenaw	3	0	1	0	0	2	1	0	1	
	Nonmetropolitan Counties		10	3	0	1	0					
		Arenac	1	0	0	0	0	0	1	0		
		Crawford	0	0	0	1	0	1	0	0	0	
		Gladwin	1	0	0	0	0	0	0	0	1	
		Grand Traverse	2	0	0	0	0	0	1	1	0	
		Hillsdale	1	0	0	0	0	0	1	0	0	
		Huron	1	0	0	0	0	0	0	1	0	
		Isabella	1	0	0	0	0	0	1	0	0	
		Manistee	0	1	0	0	0	0	1	0	0	
		Mason	1	0	0	0	0	0	1	0	0	
		Otsego	1	1	0	0	0	0	1	1	0	
		St. Joseph	1	0	0	0	0	0	1	0	0	
		Tuscola	0	1	0	0	0	0	0	1	0	
	State Police Agencies		1	0	0	0	0					
		"State Police	 Bay County"	1	0	0	0	0	1	0	0	0	
	Other Agencies		0	2	0	0	0					
		"Huron-Clinton Metropolitan Authority	 Kensington Metropark"	0	1	0	0	0	0	0	1	0	
		Wayne County Airport	0	1	0	0	0	0	0	1	0	
MINNESOTA	Total		96	13	30	24	1					
	Cities		84	13	26	23	1					
		Austin	0	0	0	1	0	1				"22	875"
		Bemidji	0	1	0	0	0	0	0	1		"13	574"
		Blaine	0	0	0	1	0	1				"56	808"
		Bloomington	1	0	1	0	0	1			1	"80	996"
		Brooklyn Park	3	0	1	2	0	1	1	4		"71	891"
		Coon Rapids	1	0	0	0	0	1				"61	776"
		Cottage Grove	2	0	0	1	0	2	0	1	0	"33	396"
		Crystal	0	0	0	1	0	0	0	1	0	"21	503"
		Duluth	4	0	1	1	0	2	1	2	1	"84	171"
		Elk River	1	0	1	0	0	0	1		1	"23	659"
		Golden Valley	1	0	0	0	0		1			"19	969"
		Hibbing	1	0	0	0	0	0			1	"16	155"
		Inver Grove Heights	1	0	0	0	0	0	1	0	0	"34	007"
		Mankato	4	2	2	6	1	7	3	1	4	"36	316"
		Maple Grove	1	0	0	0	0	0	0	0	1	"63	335"
		Marshall	3	0	0	0	0			2	1	"12	468"
		Minneapolis	9	3	11	5	0	4	7	10	7	"376	753"
		Minnetonka	0	0	1	0	0		1			"50	231"
		Moorhead	0	0	1	0	0	0			1	"35	704"
		New Brighton	1	0	0	0	0	1	0	0	0	"20	897"
		New Hope	1	0	0	0	0	0	1		0	"20	540"
		Plymouth	0	0	2	0	0	0		1	1	"71	713"
		Red Wing	0	0	0	1	0	1				"15	655"
		Rochester	6	1	0	0	0	2	4	1		"100	589"
		Roseville	4	0	0	0	0	1	1	1	1	"32	324"
		Sauk Rapids	1	0	0	0	0	1	0	0		"12	069"
		Savage	1	0	0	0	0	0			1	"28	504"
		Shakopee	2	0	0	0	0				2	"35	464"
		Spring Lake Park	1	0	0	0	0	0		1	0	"6	539"
		St. Cloud	5	1	1	2	0	3	5	1		"67	404"
		Stillwater	1	0	0	0	0	0	1			"18	053"
		St. Louis Park	1	1	1	0	0	1		1	1	"44	011"
		St. Paul	21	4	2	2	0	6	7	10	6	"276	083"
		Thief River Falls	0	0	1	0	0	1	0	0	0	"8	488"
		Wadena	1	0	0	0	0		1			"3	946"
		West Hennepin	1	0	0	0	0	0			1	"5	716"
		White Bear Lake	2	0	0	0	0	0	1	1		"23	771"
		Woodbury	3	0	0	0	0	1	1	1		"56	619"
	Universities and Colleges		4	0	2	0	0					
		University of Minnesota:										
		Duluth	0	0	1	0	0	0	1	0		"11	184"
		Twin Cities	4	0	1	0	0	2	1	1	1	"50	883"
	Metropolitan Counties		3	0	1	0	0					
		Anoka	1	0	0	0	0	1			0	
		Carver	1	0	0	0	0			1		
		Olmsted	1	0	1	0	0	2				
	Nonmetropolitan Counties		5	0	1	1	0					
		Beltrami	1	0	0	0	0	0	0	1		
		Big Stone	0	0	1	0	0	1				
		Crow Wing	1	0	0	0	0	0		1	0	
		Kanabec	2	0	0	1	0		2	1		
		Rice	1	0	0	0	0	1				
MISSISSIPPI	Total		4	0	0	0	0					
	Cities		4	0	0	0	0					
		Olive Branch	4	0	0	0	0	0	2	2	0	"32	060"
MISSOURI	Total		70	9	14	6	0					
	Cities		59	9	12	5	0					
		Brunswick	1	0	0	0	0	1	0			857
		Duquesne	1	0	0	0	0	0	0	0	1	"1	741"
		Hannibal	1	0	0	0	0	0	1	0	0	"17	418"
		Independence	5	2	2	0	0	0	4	5		"110	376"
		Kansas City	5	2	2	3	0	0	1	1	10	"451	454"
		Kennett	1	0	0	0	0	0	0	0	1	"10	689"
		Lee's Summit	0	1	0	0	0	1	0	0	0	"84	399"
		Liberty	1	0	0	0	0	0	1	0	0	"30	479"
		Licking	1	0	0	0	0	0	0	1	0	"1	505"
		Macon	0	0	1	0	0	1	0	0	0	"5	452"
		Manchester	0	1	0	0	0	0	0	0	1	"18	595"
		Maplewood	0	0	1	0	0	1	0	0	0	"8	625"
		Osage Beach	1	0	0	0	0	0	0	1	0	"4	748"
		Peculiar	1	0	0	0	0	0	0	0	1	"4	757"
		Purdy	1	0	0	0	0	0	1	0	0	"1	164"
		Raytown	4	0	1	0	0	0	1	0	4	"28	086"
		Rolla	2	0	0	0	0	0	2	0	0	"18	703"
		Sikeston	1	0	0	0	0	0	1	0	0	"17	053"
		Springfield	18	3	3	1	0	2	9	6	8	"155	106"
		St. Charles	1	0	0	0	0	0	0	0	1	"64	012"
		Steelville	0	0	1	0	0	0	0	0	1	"1	484"
		St. Louis	11	0	1	1	0	3	2	4	4	"356	204"
		St. Peters	3	0	0	0	0	0	0	1	2	"55	545"
	Universities and Colleges		1	0	1	0	0					
		University of Missouri:										
		Columbia	1	0	0	0	0	0	0	1	0	"28	405"
		Kansas City	0	0	1	0	0	0	0	0	1	"14	442"
	Metropolitan Counties		8	0	0	1	0					
		Jefferson	4	0	0	0	0	1	1	1	1	
		St. Charles	2	0	0	0	0	0	1	0	1	
		St. Louis County Police Department	0	0	0	1	0	1	0	0	0	
		Warren	2	0	0	0	0	0	1	0	1	
	Nonmetropolitan Counties		2	0	1	0	0					
		Reynolds	0	0	1	0	0	0	1	0	0	
		Ripley	1	0	0	0	0	0	0	1	0	
		Shannon	1	0	0	0	0	0	0	0	1	
MONTANA	Total		8	5	6	4	1					
	Cities		6	3	5	2	0					
		Billings	3	1	0	2	0	2	3	0	1	"103	196"
		Helena	0	1	2	0	0	1	0	1	1	"29	054"
		Kalispell	0	0	1	0	0	1	0	0	0	"21	056"
		Libby	0	0	1	0	0	1	0	0	0	"2	886"
		Missoula	2	1	1	0	0	1	0	1	2	"68	445"
		Polson	1	0	0	0	0	0	0	0	1	"5	170"
	Metropolitan Counties		2	0	1	0	0					
		Missoula	2	0	1	0	0	2	1	0	0	
	Nonmetropolitan Counties		0	2	0	2	1					
		Deer Lodge	0	1	0	0	0	0	0	1	0	
		Flathead	0	0	0	1	0	0	0	1	0	
		Lewis and Clark	0	1	0	0	0	0	0	0	1	
		Silver Bow	0	0	0	0	1	0	0	1	0	
		Toole	0	0	0	1	0	0	0	1	0	
NEBRASKA	Total		3	2	3	3	0					
	Cities		2	2	3	2	0					
		Beatrice	0	0	1	0	0	0	0	1	0	"12	913"
		Bellevue	1	0	0	0	0	0	0	0	1	"48	894"
		Fremont	0	0	2	1	0	0	0	2	1	"25	362"
		Hastings	0	1	0	0	0	0	0	1	0	"25	428"
		Kearney	1	1	0	0	0	0	2	0	0	"30	472"
		Valentine	0	0	0	1	0	0	0	1	0	"2	619"
	Nonmetropolitan Counties		1	0	0	1	0					
		Dawson	1	0	0	0	0	0	1	0	0	
		Platte	0	0	0	1	0	0	0	1	0	
NEVADA	Total		44	19	13	18	0					
	Cities		43	19	13	18	0					
		Las Vegas Metropolitan Police Department	39	18	12	15	0	24	36	14	10	"1	353	175"
		North Las Vegas	2	0	0	3	0	0	2	2	1	"228	363"
		Reno	0	1	0	0	0	1	0	0	0	"218	556"
		Sparks	1	0	0	0	0	0	0	1	0	"88	913"
		West Wendover	1	0	1	0	0	0	0	1	1	"5	090"
	Nonmetropolitan Counties		1	0	0	0	0					
		Humboldt	1	0	0	0	0	1	0	0	0	
NEW HAMPSHIRE	Total		26	5	10	2	1					
	Cities		25	5	10	2	1					
		Bow	0	0	1	0	0	0	0	1	0	"8	170"
		Carroll	1	0	0	0	0	1	0	0	0	748
		Claremont	0	1	0	1	0	0	0	1	1	"13	090"
		Concord	3	0	1	0	0	1	1	0	2	"42	603"
		Exeter	1	0	0	0	0	1	0	0	0	"14	817"
		Hampton	0	1	0	0	0	0	0	1	0	"15	443"
		Haverhill	0	0	1	0	0	0	0	0	1	"4	636"
		Hinsdale	1	0	0	0	0	0	1	0	0	"4	206"
		Hudson	1	0	1	0	0	0	1	1	0	"25	009"
		Keene	3	0	0	0	0	1	1	0	1	"22	931"
		Laconia	2	0	0	0	0	2	0	0	0	"17	008"
		Littleton	1	0	0	0	1	0	0	0	2	"6	215"
		Manchester	0	0	1	0	0	0	0	1	0	"109	083"
		Merrimack	1	1	0	0	0	0	2	0	0	"26	725"
		Nashua	3	2	0	1	0	0	3	1	2	"86	845"
		Pelham	0	0	1	0	0	1	0	0	0	"12	706"
		Peterborough	1	0	0	0	0	1	0	0	0	"6	171"
		Plymouth	0	0	1	0	0	0	1	0	0	"6	425"
		Portsmouth	0	0	1	0	0	0	0	0	1	"20	455"
		Rindge	2	0	0	0	0	0	2	0	0	"6	688"
		Rochester	2	0	0	0	0	1	0	1	0	"30	781"
		Rye	1	0	0	0	0	0	0	1	0	"5	171"
		Seabrook	1	0	1	0	0	0	0	1	1	"8	578"
		Waterville Valley	0	0	1	0	0	0	1	0	0	272
		Wilton	1	0	0	0	0	1	0	0	0	"3	970"
	Metropolitan Counties		1	0	0	0	0					
		Rockingham	1	0	0	0	0	0	0	1	0	
NEW JERSEY	Total		340	265	82	55	2					
	Cities		338	265	81	55	2					
		Aberdeen Township	8	2	4	1	0	8	3	0	4	"18	527"
		Absecon	0	2	0	0	0	0	0	2	0	"8	096"
		Allendale	0	1	0	0	0	0	1	0	0	"6	579"
		Asbury Park	3	2	1	1	0	1	0	5	1	"16	459"
		Atlantic Highlands	2	1	0	1	0	3	0	1	0	"4	601"
		Barnegat Township	2	1	0	0	0	3	0	0	0	"22	762"
		Bayonne	6	0	0	0	0	0	6	0	0	"57	170"
		Beachwood	1	0	0	0	0	0	1	0	0	"10	795"
		Bedminster Township	0	0	0	1	0	0	1	0	0	"8	343"
		Belleville	1	0	0	0	0	1	0	0	0	"33	679"
		Bellmawr	1	0	0	0	0	0	0	1	0	"11	055"
		Belmar	1	0	0	0	0	0	1	0	0	"5	885"
		Bergenfield	1	0	0	0	0	0	0	0	1	"25	666"
		Berkeley Township	0	0	1	0	0	0	1	0	0	"42	799"
		Bloomfield	2	1	1	0	0	1	0	1	2	"43	827"
		Boonton Township	0	1	0	0	0	1	0	0	0	"4	396"
		Bordentown Township	1	0	0	0	0	0	0	0	1	"10	385"
		Branchburg Township	0	0	0	1	0	1	0	0	0	"15	005"
		Bridgeton	0	0	1	0	0	0	0	1	0	"24	714"
		Bridgewater Township	2	2	0	0	0	1	0	0	3	"44	434"
		Brigantine	1	1	0	0	0	1	0	1	0	"12	705"
		Buena	3	0	0	0	0	0	2	1	0	"3	717"
		Burlington	0	2	0	0	0	0	0	2	0	"9	416"
		Burlington Township	2	0	0	1	0	0	2	1	0	"21	388"
		Butler	0	1	0	1	0	2	0	0	0	"8	130"
		Camden	3	1	0	0	0	0	1	1	2	"76	182"
		Carteret	0	2	0	1	0	0	0	2	1	"22	878"
		Cedar Grove Township	2	0	0	0	0	0	0	0	2	"12	697"
		Chesterfield Township	1	0	0	0	0	0	1	0	0	"7	023"
		Clifton	2	3	0	0	0	1	1	2	1	"78	180"
		Collingswood	1	0	0	0	0	0	0	0	1	"13	694"
		Cranford Township	1	1	0	0	0	0	2	0	0	"21	839"
		Cresskill	0	1	0	0	0	0	0	0	1	"8	622"
		Denville Township	1	2	1	1	0	4	1	0	0	"16	549"
		Dunellen	2	0	0	0	0	0	0	1	1	"6	950"
		East Brunswick Township	4	8	0	3	0	0	3	4	8	"47	299"
		East Greenwich Township	1	0	0	1	0	0	0	1	1	"7	491"
		East Hanover Township	1	0	0	0	0	0	1	0	0	"11	382"
		East Orange	0	1	0	0	0	0	0	1	0	"65	218"
		East Rutherford	1	0	0	0	0	0	1	0	0	"8	771"
		East Windsor Township	3	4	0	0	0	1	2	2	2	"26	786"
		Edison Township	1	1	1	0	0	1	0	1	1	"99	562"
		Egg Harbor Township	1	3	0	0	0	0	0	3	1	"40	550"
		Elizabeth	2	0	0	0	0	1	0	1	0	"124	823"
		Englewood	1	0	0	0	0	0	0	0	1	"28	132"
		Evesham Township	11	1	0	0	0	2	2	2	6	"45	837"
		Ewing Township	4	2	0	0	0	0	0	2	4	"36	483"
		Fair Lawn	0	8	0	0	0	2	4	0	2	"30	550"
		Florence Township	0	3	0	0	0	0	0	2	1	"11	478"
		Fort Lee	0	7	0	0	0	0	7	0	0	"36	474"
		Franklin Lakes	1	1	0	0	0	2	0	0	0	"11	677"
		"Franklin Township	 Somerset County"	0	0	1	0	0	0	1	0	0	"59	965"
		Freehold	6	0	0	0	0	0	1	0	5	"11	478"
		Freehold Township	5	4	0	0	0	2	1	5	1	"35	161"
		Frenchtown	1	0	0	0	0	1	0	0	0	"1	456"
		Galloway Township	3	1	0	0	0	1	1	0	2	"36	577"
		Garfield	1	0	0	0	0	1	0	0	0	"29	012"
		Gibbsboro	0	2	0	0	0	1	1	0	0	"2	416"
		Glassboro	0	6	0	0	0	3	0	1	2	"19	573"
		Glen Ridge	1	0	0	0	0	0	0	1	0	"6	662"
		Glen Rock	0	1	0	0	0	0	0	0	1	"11	147"
		Gloucester Township	4	2	0	0	0	1	0	3	2	"64	946"
		"Greenwich Township	 Warren County"	2	0	0	0	0	0	1	1	0	"5	201"
		Hackensack	1	1	0	0	0	0	0	0	2	"42	775"
		Hackettstown	2	1	0	0	0	0	0	3	0	"9	431"
		Haddonfield	0	0	1	0	0	0	0	0	1	"11	335"
		Haddon Heights	1	0	0	0	0	0	1	0	0	"7	222"
		"Hamilton Township	 Mercer County"	2	0	0	0	0	0	0	0	2	"90	282"
		Hammonton	0	1	0	0	0	0	0	1	0	"13	558"
		Harding Township	0	0	0	1	0	0	0	1	0	"3	323"
		Harrison Township	1	0	0	0	0	0	0	0	1	"12	695"
		Hazlet Township	3	2	2	0	0	4	0	3	0	"20	910"
		Highland Park	0	1	1	0	0	0	2	0	0	"14	166"
		Highlands	0	0	0	1	0	0	1	0	0	"5	315"
		Hightstown	0	3	0	1	0	1	1	2	0	"5	255"
		Hillsborough Township	1	2	0	0	0	0	2	1	0	"38	718"
		Hoboken	1	1	1	0	0	1	0	1	1	"40	618"
		Howell Township	12	6	4	2	0	4	6	8	6	"51	433"
		Irvington	0	0	1	0	0	0	0	1	0	"56	237"
		Jackson Township	10	5	2	0	0	4	7	5	1	"53	641"
		Jersey City	6	5	5	4	0	3	7	4	6	"241	588"
		Keansburg	36	5	7	10	0	16	23	7	12	"10	516"
		Kearny	0	0	1	1	0	0	2	0	0	"36	759"
		Lacey Township	1	2	0	1	0	0	2	2		"26	327"
		Lakewood Township	4	12	0	0	0	5	4	7	0	"70	864"
		Lambertville	0	0	1	0	0	0	0	1	0	"3	712"
		"Lawrence Township	 Mercer County"	3	2	2	0	0	0	1	5	1	"32	059"
		Lincoln Park	1	1	0	0	0	0	0	2	0	"10	631"
		Linden	1	3	3	1	0	0	6	1	1	"39	197"
		Lindenwold	1	0	0	0	0	0	0	1	0	"17	077"
		Little Egg Harbor Township	5	5	0	0	0	4	6	0	0	"21	067"
		Little Falls Township	0	0	0	1	0	0	1	0	0	"11	631"
		Livingston Township	1	1	0	0	0	0	0	1	1	"27	945"
		Lodi	0	1	0	0	0	0	0	0	1	"23	871"
		Long Hill Township	0	0	0	1	0	0	0	1	0	"8	601"
		Lumberton Township	3	3	0	0	0	6	0	0	0	"12	258"
		Madison	0	0	0	1	0	0	0	1	0	"16	056"
		Mahwah Township	0	3	0	0	0	3	0	0	0	"24	225"
		Manalapan Township	1	4	2	2	0	2	0	3	4	"39	115"
		Manasquan	0	1	1	0	0	0	1	1	0	"6	208"
		Manchester Township	0	1	0	0	1	0	0	0	2	"41	877"
		"Mansfield Township	 Burlington County"	2	1	0	0	0	0	0	2	1	"8	359"
		"Mansfield Township	 Warren County"	1	0	0	1	0	1	0	0	1	"8	098"
		Mantua Township	1	1	0	0	0	1	0	1	0	"15	262"
